"Format","AiM CSV File"
"Session","45.504°N, 75.544°W"
"Vehicle","GGR26"
"Racer","Faran"
"Championship","My Balls"
"Comment","Faran with aero warmups"
"Date","Friday, May 8, 2026"
"Time","3:59 PM"
"Sample Rate","20"
"Duration","166.995"
"Segment","Session"
"Beacon Markers","49.732","76.12","102.344","128.428","154.683","166.995"
"Segment Times","0:49.732","0:26.388","0:26.224","0:26.084","0:26.255","0:12.312"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","External Voltage","Steering Angle","RR Shock Pos","FR Shock Pos","FL Shock Pos","RL Shock Pos","Gear Position","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","Brake Bias","ECU RPM","EX TEMP 2","EX TEMP 1","ECU WH SP FL","ECU WH SP RL","ECU WH SP RR","ECU WH SP FR","ECU ECT","ECU EXH T","ECU IAT","ECU FUEL T","ECU OIL P","BRK PRESS F","BRK PRESS R","ECU FUEL P","ECU MAP","ECU THROTTLE","ECU V BATT","EXHAUST LAMBDA","LAUNCH STATE","Distance on GPS Speed"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","C","V","deg","mm","mm","mm","mm","gear","g","g","g","deg/s","deg/s","deg/s","%","%","rpm","C","C","km/h","km/h","km/h","km/h","C","C","C","C","bar","bar","bar","bar","bar","%","V","lambda","#","m"

"44.750","46.5206","12","-0.6134","0.2718","-1.0708","159.1221","-27.1195","9.1893","1410.0000","0.6480","27.3013","45.50307779","-75.54376636","19.2969","12.7024","859.2250","35.8078","18.0180","31.9719","41.1047","2.0000","0.5931","-0.4079","-0.7135","3.2043","1.1348","-10.6687","98.1250","92.5000","9703.1553","6553.5000","648.8000","0.0000","49.3700","49.3425","0.0000","36.0000","648.8270","10.8000","43.0000","65.5350","0.0873","-0.0473","3.1922","0.4640","43.3489","12.2000","0.8800","0.0000","192.0222"
"44.800","47.3023","12","-0.4693","0.2994","-1.0340","157.6940","-20.5636","9.1875","1410.0000","0.6480","36.6103","45.50307229","-75.54376270","19.2969","12.7013","859.0000","38.0500","16.7734","31.3031","43.3937","2.0000","0.4224","-0.2560","-0.7997","3.5686","0.7408","-11.5977","97.5893","147.7273","9892.5996","6553.5000","650.1500","0.0000","49.4975","49.8200","0.0000","36.0000","650.1770","10.8000","43.0000","65.5350","0.0704","-0.0451","3.1878","0.4890","43.9600","12.2000","0.8700","0.0000","192.6740"
"44.850","47.9405","12","-0.2757","0.3132","-1.0117","156.8910","-12.0229","9.1831","1410.0000","0.6480","63.4618","45.50306671","-75.54375910","19.2969","12.7001","859.0000","37.1250","14.9402","28.8055","41.4594","2.0000","0.2942","0.1968","-0.9052","2.4449","0.7403","-8.3547","97.0536","193.1818","10027.9111","6553.5000","651.5000","0.0000","49.9359","49.6308","0.0000","36.0000","651.5240","10.8000","43.0000","65.5350","0.0527","-0.0387","3.2600","0.5095","44.4622","12.2010","0.8600","0.0000","193.3367"
"44.900","48.4566","12","-0.0399","0.3153","-1.0018","156.6202","-1.7917","9.1765","1410.0000","0.6480","430.4401","45.50306105","-75.54375554","19.2969","12.6990","859.0250","37.2172","15.5652","28.9375","37.9375","2.0000","0.3503","0.6498","-0.7287","0.3856","1.0253","-0.2624","96.5179","202.0000","10024.0225","6553.5000","652.7000","0.0000","51.3000","50.8878","0.0000","36.0000","652.7240","10.8000","43.0000","65.5350","0.0860","-0.0220","3.3058","0.5184","44.6844","12.2510","0.8400","0.0000","194.0068"
"44.950","48.9901","12","0.1507","0.3066","-1.0100","157.3621","6.3117","9.1602","1410.0000","0.6383","123.5331","45.50305521","-75.54375241","19.2969","12.6978","859.2250","38.6578","18.2461","26.7445","36.1703","2.0000","0.1896","0.8396","-0.6566","-0.8237","0.6671","10.5969","95.9821","125.3333","10154.2666","6553.5000","653.9000","0.0000","51.5100","52.0450","0.0000","36.0000","653.9250","10.7733","43.0000","65.5350","0.1162","-0.0069","3.2836","0.4950","44.6133","12.2990","0.8200","0.0000","194.6840"
"45.000","49.5384","12","0.3028","0.2887","-1.0337","158.9666","12.6024","9.1359","1410.0000","0.6203","62.5619","45.50304921","-75.54374962","19.2969","12.6967","859.0000","41.4125","20.5609","28.2758","38.8594","2.0000","0.0647","0.9220","-0.8537","-0.9535","-0.4894","20.9625","95.4464","104.2478","10429.8223","6553.5000","655.1500","0.0000","51.9325","52.2800","0.0000","36.0000","655.1750","10.7178","43.0000","65.5350","0.1384","0.0042","3.3096","0.4367","44.2244","12.2490","0.8050","0.0000","195.3683"
"45.050","49.9409","12","0.4630","0.2426","-1.0716","160.4303","19.0948","9.1009","1410.0000","0.6217","41.6258","45.50304316","-75.54374704","19.2969","12.6955","859.0000","43.3016","20.5781","25.5891","39.5875","2.0000","0.0325","1.1106","-1.0728","-0.5850","-1.4412","29.4594","94.9107","97.0575","10087.3330","6553.5000","656.4000","0.0000","52.5000","53.5051","0.0000","36.0000","656.2580","10.7000","42.5600","65.5350","0.1580","0.0313","3.3879","0.3644","37.7533","12.2010","0.7900","0.0000","196.0600"
"45.100","50.2192","12","0.6301","0.1725","-1.1216","161.7742","25.7590","9.0570","1410.0000","0.6397","31.0286","45.50303708","-75.54374463","19.2969","12.6944","859.0250","43.7469","20.5922","24.3852","40.2047","2.0000","-0.0805","1.2333","-1.1532","-0.2790","-1.4402","35.9219","94.3750","93.7500","9454.0000","6553.5000","649.3000","0.0000","52.3244","49.5780","0.0000","36.0000","649.1580","10.7000","20.5600","65.5350","0.1747","0.0758","3.4353","0.2855","28.4200","12.2510","0.8300","0.0000","196.7559"
"45.150","50.2215","11","0.8096","0.0817","-1.1574","163.5258","32.9119","9.0247","1410.0000","0.6480","24.2861","45.50303100","-75.54374265","19.2969","12.6933","859.0000","44.5812","20.5938","22.1484","38.9578","2.0000","-0.3974","1.4272","-0.9273","0.6117","-0.8785","40.5375","93.8393","79.1250","9140.8887","6553.5000","642.2000","0.0000","51.2175","47.4350","0.0000","36.0000","642.0920","10.7000","-1.0000","65.5350","0.2064","0.0862","3.4681","0.2584","21.2867","12.3000","0.8700","0.0000","197.4537"
"45.200","49.9888","11","0.9996","-0.0269","-1.1811","165.6248","40.4811","9.0022","1410.0000","0.6480","19.6535","45.50302492","-75.54374101","19.2969","12.6921","859.0000","44.1625","20.5328","22.7305","39.2453","2.0000","-0.6848","1.4338","-0.7473","1.9007","-0.5414","44.4250","93.3036","68.8198","8885.9336","6553.5000","636.8000","0.0000","46.8800","44.0300","0.0000","36.0000","636.6920","10.7044","-1.0000","65.5350","0.2453","0.0807","3.4021","0.2396","14.6533","12.3000","0.9500","0.0000","198.1496"
"45.250","49.5069","11","1.1276","-0.1248","-1.2286","167.9461","45.7205","8.9679","1410.0000","0.6383","17.2336","45.50301890","-75.54373994","19.2969","12.6910","859.0000","45.0422","17.6578","21.7555","41.3047","2.0000","-0.8210","1.2449","-0.8509","2.5148","-0.1931","48.6844","92.7679","72.8070","8797.5996","6553.5000","631.4000","0.0000","46.1974","43.2590","0.0000","36.0000","631.3070","10.7600","-1.0000","65.5350","0.2549","0.1044","3.3324","0.2352","10.3200","12.3000","1.0300","0.0000","198.8397"
"45.300","48.8128","11","1.2026","-0.2137","-1.2963","170.4569","48.9752","8.9236","1410.0000","0.6203","15.8627","45.50301295","-75.54373935","19.2969","12.6898","859.0000","45.3859","17.7148","24.1555","41.1547","2.0000","-0.6726","1.1613","-0.8305","2.0995","0.2839","53.1797","92.2321","74.2424","8680.1777","6553.5000","626.7500","0.0000","46.3927","41.3488","0.0000","36.0000","626.6570","10.8000","-1.0000","65.5350","0.2587","0.1291","3.3746","0.2410","7.7600","12.3000","1.0200","0.0000","199.5215"
"45.350","47.9582","11","1.2271","-0.2935","-1.3386","173.0632","50.3605","8.8950","1410.0000","0.6120","15.1563","45.50300714","-75.54373915","19.2969","12.6887","859.0000","45.4906","18.0930","23.9469","39.3500","2.0000","-0.5468","1.2765","-0.9637","1.6796","0.7172","57.1656","91.6964","68.4149","8487.9551","6553.5000","622.1000","0.0000","46.3125","39.8700","0.0000","36.0000","622.0131","10.8000","-1.0000","65.5350","0.2420","0.1180","3.3882","0.2732","9.7600","12.2990","1.0100","0.0000","200.1930"
"45.400","46.9669","11","1.2086","-0.3657","-1.3593","175.7510","50.1533","8.8798","1410.0000","0.6120","14.9043","45.50300144","-75.54373928","19.2969","12.6875","858.5500","45.3281","18.3430","23.4195","41.2344","2.0000","-0.6362","1.1822","-1.1744","1.3587","1.5068","60.2656","91.1607","66.6667","8317.0664","6553.5000","617.7500","0.0000","44.8250","39.6100","0.0000","36.0000","617.6630","10.7733","-1.0000","65.5350","0.2316","0.1069","3.3282","0.3095","12.3733","12.2490","1.0150","0.0000","200.8519"
"45.450","46.1510","11","1.1969","-0.4197","-1.3631","81.0356","50.3842","8.8736","1410.0000","0.6023","14.5783","45.50299583","-75.54373973","19.2969","12.6864","859.2750","44.3937","18.4086","23.1797","40.1344","2.0000","-0.6394","1.2340","-1.2836","0.7091","2.8121","62.2156","90.6250","67.0133","8169.2891","6553.5000","613.4000","0.0000","43.7949","38.9641","0.0000","36.0000","613.4420","10.7178","-1.0000","65.5350","0.2371","0.0958","3.3271","0.3500","15.6511","12.2000","1.0200","0.0000","201.4968"
"45.500","45.4845","11","1.1912","-0.4583","-1.3523","-96.6528","50.9883","8.8752","1410.0000","0.5843","14.1976","45.50299029","-75.54374046","19.2969","12.6853","859.0000","44.5766","19.6688","22.4242","38.5219","2.0000","-0.4224","1.2531","-1.1486","0.2278","3.8536","62.8375","90.0893","67.5084","8134.0889","6553.5000","615.5000","0.0000","43.4829","37.9220","0.0000","36.0000","615.5421","10.7000","-1.0000","65.5350","0.2373","0.0927","3.3899","0.3547","17.3800","12.2000","0.9900","0.0000","202.1320"
"45.550","44.6662","11","1.1923","-0.4576","-1.3472","-177.0438","52.0092","8.8799","1410.0000","0.5857","13.6685","45.50298494","-75.54374150","19.2969","12.6841","859.0000","43.3297","19.6961","23.1883","38.5219","2.0000","-0.3569","1.1722","-1.0551","-0.1855","3.9082","62.1656","89.5536","71.3048","8151.8667","6553.5000","617.6000","0.0000","43.3575","38.5950","0.0000","36.0000","617.6461","10.7000","-1.0000","65.5350","0.2318","0.0982","3.4002","0.3425","18.3800","12.2000","0.9600","0.0000","202.7571"
"45.600","43.7187","11","1.1992","-0.4236","-1.3470","-174.5519","53.3852","8.8873","1410.0000","0.6037","13.0337","45.50297973","-75.54374281","19.2969","12.6830","858.5250","45.0719","19.9242","21.6008","38.1328","2.0000","-0.2624","1.1913","-1.1020","0.4133","3.1648","60.6734","89.0179","72.7273","8138.3555","6553.5000","619.9000","0.0000","43.1900","38.9650","0.0000","36.0000","619.9460","10.7000","-1.0000","65.5350","0.2300","0.0924","3.3857","0.3625","18.7444","12.2000","0.8800","0.0000","203.3701"
"45.650","42.9045","11","1.1818","-0.4047","-1.3553","-171.8310","53.6097","8.8826","1410.0000","0.6120","12.7374","45.50297468","-75.54374455","19.2969","12.6818","859.0000","44.1813","19.9844","25.0016","40.1094","2.0000","-0.1640","0.9931","-1.0343","0.8001","2.1083","58.6813","88.4821","71.6578","8118.6665","6553.5000","622.2000","0.0000","41.6154","38.9256","0.0000","36.0000","622.2340","10.7044","-1.0000","65.5350","0.2300","0.0813","3.3336","0.3844","19.0133","12.2000","0.8000","0.0000","203.9696"
"45.700","42.2041","11","1.1438","-0.3988","-1.3709","-168.9150","52.8534","8.8678","1410.0000","0.6120","12.7087","45.50296974","-75.54374667","19.2969","12.6807","859.4750","44.8812","19.9852","23.3094","38.8469","2.0000","-0.3266","1.0198","-0.8667","0.7884","1.1429","56.3641","87.9464","70.1723","8077.0000","6553.5000","623.9000","0.0000","41.7317","40.0171","0.0000","36.0000","623.9340","10.7600","-1.0000","65.5350","0.2153","0.0653","3.2792","0.3772","19.1800","12.2000","0.7900","0.0000","204.5593"
"45.750","41.6573","11","1.1263","-0.3802","-1.3742","-166.2468","53.0430","8.8611","1410.0000","0.6120","12.4992","45.50296491","-75.54374903","19.2969","12.6789","859.2250","45.4672","19.9789","24.2102","39.3219","2.0000","-0.4713","1.0433","-0.9435","0.6837","0.8996","54.0672","87.3857","72.7546","8037.6665","6553.5000","625.6000","0.0000","40.7575","39.8800","0.0000","36.0000","625.6350","10.8000","-1.0000","65.5350","0.1996","0.0504","3.2570","0.3751","19.3467","12.2000","0.7800","0.0000","205.1407"
"45.800","41.2415","11","1.1263","-0.3507","-1.3669","-163.7897","54.0384","8.8613","1410.0000","0.6120","12.1465","45.50296015","-75.54375159","19.2969","12.6763","859.0000","44.8937","19.9680","23.2281","39.0234","2.0000","-0.3227","1.1275","-0.9779","0.4206","1.6321","51.9000","86.7875","74.1935","8004.3335","6553.5000","627.3500","0.0000","40.9775","39.6550","0.0000","36.0000","627.3850","10.8000","-1.0000","65.5350","0.1940","0.0560","3.2449","0.3862","19.5133","12.2000","0.7800","0.0000","205.7161"
"45.850","40.5730","11","1.1217","-0.3082","-1.3374","-160.9270","54.7671","8.8720","1410.0000","0.6023","11.7906","45.50295569","-75.54375450","19.2969","12.6736","859.0000","45.2203","20.7695","23.5344","38.6609","2.0000","-0.1648","1.1697","-0.8737","0.6780","2.6494","49.5281","86.1893","74.8469","8089.6665","6553.5000","629.1000","0.0000","40.4949","40.2718","0.0000","36.0000","629.1490","10.8000","-1.0000","65.5350","0.1869","0.0584","3.2588","0.4272","21.5733","12.2000","0.7800","0.0000","206.2827"
"45.900","39.6892","11","1.1132","-0.2548","-1.2889","-157.7188","55.2686","8.8917","1410.0000","0.5843","11.4291","45.50295146","-75.54375770","19.2969","12.6709","859.0000","43.5234","20.8570","24.0133","38.8453","2.0000","0.0305","1.1588","-0.9467","0.9433","3.1135","46.6297","85.5911","75.8078","8303.5557","6553.5000","631.5500","0.0000","39.9781","39.1415","0.0000","36.0000","631.5990","10.8000","-1.0000","65.5350","0.1758","0.0529","3.2687","0.5005","25.6844","12.2000","0.7700","0.0000","206.8384"
"45.950","39.0268","11","1.1022","-0.1926","-1.2738","-154.6276","55.5149","8.9027","1410.0000","0.5857","11.1885","45.50294739","-75.54376123","19.2969","12.6683","858.7750","44.6734","20.8383","22.3617","38.9375","2.0000","0.0815","1.1922","-1.0337","1.3458","3.5290","43.3984","84.9929","76.9605","8537.4668","6553.5000","634.0000","0.0000","40.3025","41.4675","0.0000","36.0000","634.0500","10.8000","-1.0000","65.5350","0.1727","0.0447","3.2742","0.5263","30.1733","12.2000","0.7600","0.0000","207.3839"
"46.000","38.5531","11","1.0890","-0.1231","-1.2870","-151.6360","55.5437","8.9063","1410.0000","0.6037","11.0470","45.50294344","-75.54376504","19.2969","12.6656","859.0250","43.0953","20.8133","25.1266","38.2438","2.0000","0.3861","0.6767","-0.8865","2.1906","4.3189","38.8219","84.3946","77.2727","8780.7998","6553.5000","636.5000","0.0000","43.3925","43.7000","0.0000","36.0000","636.5500","10.8000","-1.0000","65.5350","0.1782","0.0336","3.2964","0.5296","34.8400","12.2000","0.7750","0.0000","207.9222"
"46.050","38.5352","11","1.0661","-0.0535","-1.2530","-149.2552","54.8761","8.9159","1410.0000","0.6120","11.1762","45.50293947","-75.54376899","19.2969","12.6629","859.0000","40.9766","20.8711","29.7266","37.0594","2.0000","0.5309","0.4879","-0.8740","1.7047","4.6393","31.8336","83.7964","80.4277","8669.6885","6553.5000","639.0000","0.0000","43.9795","44.1744","0.0000","36.0000","639.0300","10.8000","-1.0000","65.5350","0.1573","0.0338","3.3264","0.5642","37.3067","12.2000","0.7900","0.0000","208.4574"
"46.100","38.9055","11","1.0350","0.0162","-1.1787","-147.3948","53.6154","8.9306","1410.0000","0.6120","11.5489","45.50293548","-75.54377304","19.2969","12.6603","859.4750","40.8141","20.1867","29.5500","35.4891","2.0000","0.2826","0.9335","-0.9682","-0.4660","3.6315","23.9539","83.1982","84.6911","8516.2891","6553.5000","640.5000","0.0000","42.9366","43.3756","0.0000","36.0000","640.5300","10.8000","-1.0000","65.5350","0.1240","0.0393","3.3016","0.6014","39.3178","12.2000","0.8000","0.0000","208.9959"
"46.150","39.2374","11","1.0231","0.0760","-1.1568","-145.2212","53.1588","8.9281","1410.0000","0.6217","11.7475","45.50293162","-75.54377748","19.2969","12.6576","859.0000","43.7484","21.4078","27.1969","36.1906","2.0000","0.0871","1.1979","-1.0365","-1.7028","1.7569","18.7352","82.6000","78.0323","8432.4004","6553.5000","642.0000","0.0000","42.7200","42.7500","0.0000","36.0000","642.0310","10.8000","-1.0000","65.5350","0.1396","0.0400","3.2723","0.6186","39.5400","12.2000","0.8100","0.0000","209.5390"
"46.200","39.5365","11","1.0275","0.1273","-1.1795","-142.7809","53.3873","8.9110","1410.0000","0.6397","11.7864","45.50292786","-75.54378225","19.2969","12.6549","858.5500","44.3750","18.5430","28.2922","39.5344","2.0000","-0.1245","1.1867","-1.1701","-2.4602","0.5727","18.4016","82.0018","75.0000","8412.2891","6553.5000","643.5500","0.0000","42.4025","41.9550","0.0000","36.0000","643.5810","10.7844","-1.0000","65.5350","0.1591","0.0404","3.2762","0.6245","39.5444","12.2000","0.8050","0.0000","210.0863"
"46.250","39.8790","11","1.0417","0.1748","-1.1528","-139.7434","53.9838","8.9125","1410.0000","0.6383","11.7571","45.50292431","-75.54378748","19.2969","12.6523","859.0000","44.9453","18.3523","25.1703","37.4969","2.0000","-0.0479","1.3484","-1.1931","-2.6175","0.9523","22.9336","81.4036","76.7677","8556.1777","6553.5000","645.1000","0.0000","43.2179","43.8641","0.0000","36.0100","645.1381","10.7289","-1.0000","65.5350","0.1480","0.0460","3.2723","0.6011","38.9889","12.2000","0.8000","0.0000","210.6387"
"46.300","40.2584","11","1.0641","0.2190","-1.0841","-136.1973","54.8935","8.9300","1410.0000","0.6203","11.6723","45.50292095","-75.54379309","19.2969","12.6496","859.0250","43.9750","18.3594","27.2641","37.8156","2.0000","0.0344","1.1422","-1.1307","-2.7383","2.1892","29.7742","80.8054","79.2929","8667.0000","6553.5000","647.0000","0.0000","44.0171","43.0268","0.0000","36.5100","647.0380","10.7000","-1.0000","65.5350","0.1415","0.0485","3.2484","0.5759","38.5667","12.2000","0.8100","0.0000","211.1959"
"46.350","40.4699","11","1.0812","0.2421","-0.9945","-133.0190","55.4092","8.9531","1410.0000","0.6217","11.6244","45.50291780","-75.54379884","19.2969","12.6469","859.0000","42.3484","18.6383","27.7188","34.8953","2.0000","-0.0328","1.1143","-0.7259","-2.6811","2.6566","36.2109","80.2071","75.4526","8742.0000","6553.5000","648.9000","0.0000","44.1950","44.9825","0.0000","37.0000","648.9230","10.7000","-1.0000","65.5350","0.1470","0.0430","3.2533","0.5487","38.2889","12.2000","0.8200","0.0000","211.7569"
"46.400","40.5383","11","1.0938","0.2472","-0.8872","-130.1540","55.5892","8.9812","1410.0000","0.6397","11.6064","45.50291485","-75.54380469","19.2969","12.6443","859.0000","43.1125","19.0469","27.7094","36.5984","2.0000","-0.1015","1.1079","-0.8396","-2.0516","1.9459","41.2812","79.6089","73.6842","8842.6885","6553.5000","650.0500","0.0000","45.2625","45.2125","0.0000","37.0000","650.0730","10.7378","-1.0000","65.5350","0.1546","0.0423","3.2894","0.5332","37.3689","12.2000","0.8250","0.0000","212.3195"
"46.450","40.7968","11","1.1200","0.2404","-0.8439","-127.3899","56.4341","8.9926","1410.0000","0.6480","11.5055","45.50291205","-75.54381090","19.2969","12.6416","858.7750","44.0828","19.0398","26.0516","38.1188","2.0000","-0.1854","1.0075","-1.1763","-1.6111","1.4174","46.0062","79.0107","75.6176","8955.4668","6553.5000","651.2000","0.0000","45.4333","46.7641","0.0000","37.0000","651.2170","10.7933","-1.0000","65.5350","0.1646","0.0473","3.2848","0.5232","36.1467","12.2000","0.8300","0.0000","212.8850"
"46.500","41.2171","11","1.1578","0.2237","-0.8551","-124.7117","57.8456","8.9898","1410.0000","0.6480","11.3404","45.50290938","-75.54381741","19.2969","12.6389","859.0000","45.0750","19.0312","24.9531","38.1797","2.0000","-0.1361","0.9370","-1.2129","-1.6713","2.2512","51.0000","78.4125","78.3029","9116.6445","6553.5000","652.0500","0.0000","46.6122","45.8390","0.0000","37.0000","652.0670","10.8000","-1.0000","65.5350","0.1677","0.0477","3.2609","0.4966","35.4133","12.2000","0.8250","0.0000","213.4553"
"46.550","41.4245","11","1.1639","0.2125","-0.8230","-121.7992","57.7282","9.0018","1410.0000","0.6674","11.4206","45.50290702","-75.54382408","19.2969","12.6363","859.2250","43.2188","19.1008","24.9539","35.8234","2.0000","-0.0262","0.8520","-0.9793","-1.7211","3.6680","54.9062","77.8143","77.7467","9280.1553","6553.5000","652.9000","0.0000","46.9250","47.0575","0.0000","37.0000","652.9120","10.8000","-1.0000","65.5350","0.1627","0.0427","3.2243","0.4683","34.9600","12.2000","0.8200","0.0000","214.0296"
"46.600","41.4506","11","1.1431","0.2062","-0.7542","-118.6871","56.3086","9.0266","1410.0000","0.7034","11.7159","45.50290493","-75.54383089","19.2969","12.6336","859.0250","42.9219","19.9875","27.1531","35.4734","2.0000","0.2811","0.7530","-0.8843","-1.1835","4.2117","55.8625","77.2161","77.2727","9394.5996","6553.5000","653.5000","0.0000","47.6325","47.2775","0.0000","37.0000","653.5120","10.8000","-1.0000","65.5350","0.1577","0.0331","3.1921","0.4466","36.9600","12.2000","0.8400","0.0000","214.6052"
"46.650","41.6855","11","1.0948","0.2060","-0.6845","-116.3077","53.5872","9.0495","1410.0000","0.7200","12.3807","45.50290290","-75.54383783","19.2969","12.6309","859.0000","41.6406","20.1164","27.0914","36.1328","2.0000","0.4916","0.9726","-1.0625","-0.4953","3.7684","54.1875","76.6179","78.3103","9515.4219","6553.5000","654.1000","0.0000","48.0128","48.4154","0.0000","37.0000","654.1220","10.8000","-1.0000","65.5350","0.1527","0.0181","3.2304","0.4363","38.6800","12.2000","0.8600","0.0000","215.1830"
"46.700","42.0982","11","1.0232","0.2109","-0.6140","-114.5526","49.7570","9.0709","1410.0000","0.7200","13.4657","45.50290090","-75.54384488","19.2969","12.6283","859.0000","42.0656","20.0781","25.8234","37.4313","2.0000","0.5679","1.0275","-1.1635","-0.3597","3.4615","51.7094","76.0196","79.7925","9652.6445","6553.5000","655.2000","0.0000","48.4707","49.1171","0.0000","37.0000","655.2220","10.8000","-1.0000","65.5350","0.1477","0.0146","3.2661","0.4552","39.6800","12.2000","0.8650","0.0000","215.7657"
"46.750","42.4774","11","0.9771","0.2237","-0.5292","-112.5573","47.1773","9.0952","1410.0000","0.7394","14.3300","45.50289916","-75.54385211","19.2969","12.6256","859.0000","42.0594","20.1320","24.8742","36.5625","2.0000","0.5707","0.9594","-1.0808","-0.6243","3.7707","49.0125","75.4214","91.1557","9733.3330","6553.5000","656.3000","0.0000","49.1350","49.5575","0.0000","37.0000","656.3170","10.8000","-1.0000","65.5350","0.1427","0.0246","3.2950","0.4549","40.4133","12.2000","0.8700","0.0000","216.3535"
"46.800","42.8279","11","0.9526","0.2430","-0.4322","-110.3574","45.6629","9.1221","1410.0000","0.7754","14.9274","45.50289763","-75.54385951","19.2969","12.6245","859.0000","40.9844","20.1258","27.3914","35.6875","2.0000","0.5775","0.9049","-0.9566","-1.4766","3.8643","45.9656","75.3863","93.7500","9752.7773","6553.5000","657.1500","0.0000","49.7225","49.0800","0.0000","37.0000","657.1670","10.8000","-1.0000","65.5350","0.1492","0.0254","3.2764","0.4338","40.8578","12.2000","0.8600","0.0000","216.9462"
"46.850","43.3919","11","0.9514","0.2769","-0.3796","-107.8102","45.2239","9.1341","1410.0000","0.7920","15.2708","45.50289641","-75.54386726","19.2969","12.6256","859.0000","41.8500","21.7031","28.2641","34.5344","2.0000","0.5131","1.0424","-0.8467","-1.9441","2.8219","42.8187","76.1958","84.6324","9813.0225","6553.5000","658.0000","0.0000","49.7359","50.2769","0.0000","37.0000","658.0210","10.8000","-1.0000","65.5350","0.1692","0.0154","3.2064","0.4470","41.1133","12.2000","0.8500","0.0000","217.5463"
"46.900","44.1378","11","0.9700","0.3231","-0.3649","-104.9670","45.7010","9.1335","1410.0000","0.7920","15.3711","45.50289545","-75.54387531","19.2969","12.6267","859.0000","42.2453","22.2523","29.2211","37.6781","2.0000","0.3507","1.0107","-0.8967","-1.8707","1.1606","40.4031","77.0054","86.3477","9892.4668","6553.5000","659.0500","0.0000","50.8366","49.6634","0.0000","37.0000","659.0710","10.8000","-1.0000","65.5350","0.1708","0.0031","3.2354","0.4765","41.2800","12.2000","0.8450","0.0000","218.1556"
"46.950","44.6981","11","0.9856","0.3420","-0.3407","-102.4453","45.9405","9.1399","1410.0000","0.7920","15.4851","45.50289468","-75.54388339","19.2969","12.6279","859.2750","43.2469","21.0063","25.6844","38.5609","2.0000","0.2301","0.9311","-1.0681","-1.5051","0.6153","39.1688","77.8149","91.3413","10005.1553","6553.5000","660.1000","0.0000","50.5150","50.2475","0.0000","37.0000","660.1230","10.8000","-1.0000","65.5350","0.1508","-0.0119","3.3109","0.4780","41.3978","12.2000","0.8400","0.0000","218.7735"
"47.000","45.1004","11","0.9986","0.3375","-0.3085","-100.1975","45.9776","9.1523","1410.0000","0.7920","15.6119","45.50289405","-75.54389151","19.2969","12.6290","859.0000","41.8156","19.3398","25.5766","38.1516","2.0000","0.3080","0.8421","-1.2000","-1.6889","1.9207","38.3312","78.6244","99.6788","10103.6221","6553.5000","661.2500","0.0000","51.0325","51.2075","0.0000","37.0000","661.2730","10.8000","-1.0000","65.5350","0.1354","-0.0108","3.2638","0.4723","41.4422","12.2000","0.8250","0.0000","219.3974"
"47.050","45.4955","11","1.0207","0.3243","-0.2829","-98.1052","46.4272","9.1614","1410.0000","0.7823","15.5961","45.50289362","-75.54389972","19.2969","12.6302","859.2250","41.6141","18.7898","25.5617","34.5938","2.0000","0.4714","1.0087","-1.1389","-2.4340","3.7230","37.0125","79.4339","115.1223","9986.4004","6553.5000","662.4000","0.0000","50.6974","50.7949","0.0000","37.0000","662.4070","10.8000","-1.0000","65.5350","0.1254","0.0092","3.2151","0.4262","40.7200","12.1990","0.8100","0.0000","220.0275"
"47.100","45.8844","11","1.0504","0.3036","-0.2629","-96.1453","47.2284","9.1678","1410.0000","0.7643","15.4626","45.50289337","-75.54390799","19.2969","12.6313","859.0000","41.8672","20.1359","26.3477","32.5031","2.0000","0.4552","1.0791","-0.9252","-2.1381","4.0629","35.2750","80.2435","104.5549","9777.8662","6553.5000","662.7500","0.0000","50.4537","50.4244","0.0000","37.0000","662.7570","10.8000","-1.0000","65.5350","0.1223","0.0246","3.3418","0.3936","38.9244","12.1490","0.7900","0.0000","220.6629"
"47.150","46.3165","11","1.0977","0.2522","-0.2364","-93.6912","48.8329","9.1799","1410.0000","0.7560","15.0954","45.50289352","-75.54391638","19.2969","12.6325","859.0000","44.4844","20.0523","26.8648","37.4391","2.0000","0.1715","1.0269","-0.9705","-1.2186","2.9234","34.0250","81.0530","91.0973","9334.5332","6553.5000","663.1000","0.0000","49.5225","48.2675","0.0000","37.0000","662.9750","10.8000","-1.0000","65.5350","0.1273","0.0346","3.4153","0.3958","34.3689","12.1010","0.7700","0.0000","221.3037"
