"Format","AiM CSV File"
"Session",""
"Vehicle",""
"Racer","Faran"
"Championship",""
"Comment","First oil pick test run went very well, no track"
"Date","Wednesday, August 19, 2026"
"Time","3:42 PM"
"Sample Rate","20"
"Duration","99"
"Segment","Session"
"Beacon Markers","99"
"Segment Times","1:39.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","External Voltage","Steering Angle","RR Shock Pos","FR Shock Pos","FL Shock Pos","RL Shock Pos","Gear Position","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","Brake Bias","ECU RPM","EX TEMP 2","EX TEMP 1","ECU WH SP FL","ECU WH SP RL","ECU WH SP RR","ECU WH SP FR","ECU ECT","ECU EXH T","ECU IAT","ECU FUEL T","ECU OIL P","BRK PRESS F","BRK PRESS R","ECU FUEL P","ECU MAP","ECU THROTTLE","ECU V BATT","EXHAUST LAMBDA","LAUNCH STATE"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","°C","V","deg","mm","mm","mm","mm","gear","g","g","g","deg/s","deg/s","deg/s","%","%","rpm","°C","°C","km/h","km/h","km/h","km/h","°C","°C","°C","°C","bar","bar","bar","bar","bar","%","V","lambda","#"

"0.000","0.1298","14","0.0000","0.0000","-14.5097","123.6105","0.0000","34.4336","17.5000","0.1300","10000.0000","45.39216869","-75.69718960","40.5","12.6","-98.5","40","30","48","1","0","-0.01","0.01","-0.99","-0.3","0.0","-0.7","52.44","-59.78","0","6553.5","42.6","0","0","0","0","50.0","42.6","37.4","30.0","0.04","-4.3","11.5","0.117","1.029","0.20","12.3","2.55","0"
"0.050","0.1298","14","0.0000","0.0000","-14.5097","123.6105","0.0000","34.4336","17.5000","0.1300","10000.0000","45.39216869","-75.69718960","40.5","12.6","-98.5","40","30","48","1","0","-0.01","0.01","-0.99","-0.3","0.0","-0.7","52.44","-59.78","0","6553.5","42.6","0","0","0","0","50.0","42.6","37.4","30.0","0.04","-4.3","11.5","0.117","1.029","0.20","12.3","2.55","0"
"0.100","0.1298","14","0.0000","0.0000","-14.5097","123.6105","0.0000","34.4336","17.5000","0.1300","10000.0000","45.39216869","-75.69718960","40.5","12.6","-98.5","40","30","48","1","0","-0.01","0.01","-0.99","-0.3","0.0","-0.6","52.44","-59.78","0","6553.5","42.6","0","0","0","0","50.0","42.6","37.4","30.0","0.04","-4.3","11.5","0.117","1.029","0.20","12.3","2.55","0"
"0.150","0.1298","14","0.0000","0.0000","-14.5097","123.6105","0.0000","34.4336","17.5000","0.1300","10000.0000","45.39216869","-75.69718960","40.5","12.6","-98.5","40","30","48","1","0","-0.01","0.01","-0.99","-0.3","0.0","-0.7","52.44","-59.78","0","6553.5","42.6","0","0","0","0","50.0","42.6","37.4","30.0","0.04","-4.3","11.5","0.117","1.029","0.20","12.3","2.55","0"
"0.200","0.1298","14","0.0000","0.0000","-14.5097","123.6105","0.0000","34.4336","17.5000","0.1300","10000.0000","45.39216869","-75.69718960","40.5","12.6","-98.5","40","30","48","1","0","-0.01","0.01","-0.99","-0.3","0.0","-0.7","52.44","-59.78","0","6553.5","42.6","0","0","0","0","50.0","42.6","37.4","30.0","0.04","-4.3","11.5","0.117","1.029","0.20","12.3","2.55","0"
"0.250","0.1298","14","0.0000","0.0000","-14.5097","123.6105","0.0000","34.4336","17.5000","0.1300","10000.0000","45.39216869","-75.69718960","40.5","12.6","-98.5","40","30","48","1","0","-0.01","0.01","-0.99","-0.3","0.0","-0.7","52.44","-59.78","0","6553.5","42.6","0","0","0","0","50.0","42.6","37.4","30.0","0.04","-4.3","11.5","0.117","1.029","0.20","12.3","2.55","0"
"0.300","0.1298","14","0.0000","0.0000","-14.5097","123.6105","0.0000","34.4336","17.5000","0.1300","10000.0000","45.39216869","-75.69718960","40.5","12.6","-98.5","40","30","48","1","0","-0.01","0.01","-0.99","-0.3","0.0","-0.7","52.44","-59.78","0","6553.5","42.6","0","0","0","0","50.0","42.6","37.4","30.0","0.04","-4.3","11.5","0.117","1.029","0.20","12.3","2.55","0"
"0.350","0.1298","14","0.0000","0.0000","-14.5097","123.6105","0.0000","34.4336","17.5000","0.1300","10000.0000","45.39216869","-75.69718960","40.5","12.6","-98.5","40","30","48","1","0","-0.00","0.01","-1.00","-0.3","0.0","-0.7","52.44","-59.78","0","6553.5","42.6","0","0","0","0","50.0","42.6","37.4","30.0","0.04","-4.3","11.5","0.117","1.029","0.20","12.3","2.55","0"
"0.400","0.1190","14","0.0000","0.0000","-13.6478","101.2244","0.0000","34.4319","17.4480","0.1378","10000.0000","45.39216870","-75.69718959","40.5","12.6","-98.5","40","30","48","1","0","-0.00","0.00","-1.00","-0.3","0.0","-0.7","52.44","-59.78","0","6553.5","42.6","0","0","0","0","50.0","42.6","37.4","30.0","0.04","-4.3","11.5","0.119","1.029","0.20","12.3","2.55","0"
"0.450","0.0982","14","0.0000","0.0000","-11.9904","58.1741","0.0000","34.4285","17.3480","0.1528","10000.0000","45.39216873","-75.69718958","40.5","12.6","-98.5","40","30","48","1","0","-0.00","0.01","-1.00","-0.3","0.0","-0.7","52.44","-59.65","0","6553.5","42.6","0","0","0","0","50.0","42.6","37.4","30.0","0.04","-4.3","11.4","0.121","1.029","0.20","12.3","2.55","0"
"0.500","0.0840","14","0.0000","0.0000","-10.8819","7.0323","0.0000","34.4264","17.2480","0.1522","10000.0000","45.39216875","-75.69718960","40.5","12.6","-98.5","40","30","48","1","0","-0.00","0.01","-0.99","-0.2","0.0","-0.7","52.44","-59.78","0","6553.5","42.6","0","0","0","0","50.0","42.6","37.4","30.0","0.04","-4.3","11.4","0.121","1.029","0.20","12.2","2.55","0"
"0.550","0.0759","14","0.0000","0.0000","-10.2801","-51.5788","0.0000","34.4255","17.1480","0.1372","10000.0000","45.39216876","-75.69718966","40.5","12.6","-98.5","40","30","48","1","0","-0.00","0.01","-0.99","-0.3","0.1","-0.7","52.44","-60.01","0","6553.5","42.6","0","0","0","0","50.0","42.6","37.4","30.0","0.04","-4.3","11.4","0.119","1.030","0.20","12.2","2.55","0"
"0.600","0.0870","14","0.0000","0.0000","-10.8984","-39.2437","0.0000","34.4220","17.0740","0.1326","10000.0000","45.39216879","-75.69718964","40.5","12.6","-98.5","40","30","48","1","0","-0.00","0.01","-0.99","-0.3","0.1","-0.7","52.44","-60.11","0","6553.5","42.7","0","0","0","0","50.0","42.7","37.4","30.0","0.04","-4.3","11.4","0.121","1.030","0.20","12.2","2.55","0"
"0.650","0.1159","14","0.0000","0.0000","-12.6428","38.5802","0.0000","34.4161","17.0240","0.1376","10000.0000","45.39216885","-75.69718955","40.5","12.6","-98.5","40","30","48","1","0","-0.00","0.01","-0.99","-0.3","0.1","-0.7","52.44","-59.98","0","6553.5","42.7","0","0","0","0","50.0","42.7","37.4","30.0","0.04","-4.3","11.4","0.122","1.030","0.20","12.2","2.55","0"
"0.700","0.1473","14","0.0000","0.0000","-10.3129","41.3447","0.0000","34.4110","16.9480","0.1374","10000.0000","45.39216889","-75.69718953","40.5","12.6","-98.5","40","30","48","1","0","-0.00","0.01","-0.99","-0.3","0.1","-0.7","52.44","-59.86","0","6553.5","42.6","0","0","0","0","50.0","42.6","37.4","30.0","0.04","-4.3","11.4","0.122","1.030","0.20","12.1","2.55","0"
"0.750","0.1810","14","0.0000","0.0000","-4.2222","-25.1764","0.0000","34.4067","16.8480","0.1324","10000.0000","45.39216893","-75.69718958","40.5","12.6","-98.5","40","30","48","1","0","-0.01","0.00","-0.99","-0.2","0.1","-0.7","52.44","-59.86","0","6553.5","42.6","0","0","0","0","50.0","42.6","37.4","30.0","0.04","-4.3","11.4","0.122","1.030","0.20","12.2","2.55","0"
"0.800","0.1592","14","0.0000","0.0000","-6.7794","-7.8910","0.0000","34.4029","16.7480","0.1300","10000.0000","45.39216897","-75.69718959","40.5","12.6","-98.5","40","30","48","1","0","-0.01","0.01","-0.99","-0.2","0.1","-0.7","52.44","-59.86","0","6553.5","42.7","0","0","0","0","50.0","42.7","37.4","30.0","0.04","-4.3","11.4","0.124","1.031","0.20","12.3","2.55","0"
"0.850","0.0860","14","0.0000","0.0000","-17.3193","86.7543","0.0000","34.3995","16.6480","0.1300","10000.0000","45.39216900","-75.69718957","40.5","12.6","-98.5","40","30","48","1","0","-0.01","0.01","-0.99","-0.2","0.1","-0.7","52.57","-59.81","0","6553.5","42.7","0","0","0","0","50.0","42.7","37.4","30.0","0.04","-4.3","11.5","0.125","1.031","0.20","12.2","2.55","0"
"0.900","0.0509","14","0.0000","0.0000","-22.3785","132.1840","0.0000","34.3983","16.5740","0.1326","10000.0000","45.39216901","-75.69718953","40.5","12.6","-98.5","40","30","48","1","0","-0.01","0.01","-0.99","-0.2","0.1","-0.7","52.91","-59.78","0","6553.5","42.6","0","0","0","0","50.0","42.6","37.4","30.0","0.04","-4.3","11.5","0.127","1.030","0.20","12.1","2.55","0"
"0.950","0.0509","14","0.0000","0.0000","-22.3785","132.1840","0.0000","34.3992","16.5240","0.1376","10000.0000","45.39216900","-75.69718947","40.5","12.6","-98.5","40","30","48","1","0","-0.01","0.01","-0.99","-0.2","-0.0","-0.6","53.24","-59.73","0","6553.5","42.6","0","0","0","0","50.0","42.6","37.4","30.0","0.04","-4.3","11.5","0.187","1.030","0.20","12.1","2.55","0"
"1.000","0.0509","14","0.0000","0.0000","-16.8912","53.6327","0.0000","34.3978","16.4480","0.1426","10000.0000","45.39216901","-75.69718943","40.5","12.5","-98.5","40","30","48","1","0","-0.00","0.01","-0.99","-0.2","-0.0","-0.6","53.58","-59.64","0","6553.5","42.6","0","0","0","0","50.0","42.6","37.4","30.0","0.04","-4.3","11.5","0.266","1.030","0.20","12.2","2.55","0"
"1.050","0.0509","14","0.0000","0.0000","-6.3388","-97.4276","0.0000","34.3944","16.3480","0.1476","10000.0000","45.39216904","-75.69718942","40.5","12.5","-98.5","40","30","48","1","0","-0.01","0.01","-0.99","-0.3","-0.0","-0.6","53.92","-59.56","113","6553.5","42.5","0","0","0","0","50.0","42.5","37.4","30.0","0.04","-4.3","11.5","0.587","1.030","0.20","11.5","2.55","0"
"1.100","0.0377","14","0.0000","0.0000","-0.9425","-125.7530","0.0000","34.3928","16.2740","0.1474","10000.0000","45.39216906","-75.69718941","40.5","12.5","-98.5","40","30","48","1","0","0.00","0.01","-0.99","-0.3","-0.0","-0.6","54.26","-59.53","217","6553.5","42.4","0","0","0","0","50.0","42.4","37.4","30.0","0.04","-4.3","11.5","1.047","1.029","0.20","10.7","2.55","0"
"1.150","0.0122","14","0.0000","0.0000","-0.3057","-40.7848","0.0000","34.3928","16.2240","0.1424","10000.0000","45.39216906","-75.69718941","40.5","12.5","-98.5","40","30","48","1","0","0.00","0.01","-0.99","-0.3","-0.0","-0.6","54.60","-59.23","257","6553.5","42.4","0","0","0","0","50.0","42.4","37.4","30.0","0.06","-4.3","11.5","2.179","1.023","0.20","10.6","2.55","0"
"1.200","0.0310","14","0.0000","0.0000","-2.4906","-27.3850","0.0000","34.3924","17.0580","0.1400","10000.0000","45.39216906","-75.69718944","40.5","12.5","-98.5","40","30","48","1","0","0.00","0.01","-0.99","-0.3","-0.0","-0.7","54.94","-58.95","286","6553.5","42.3","0","0","0","0","50.0","42.3","37.4","30.0","0.07","-4.3","11.6","2.995","1.019","0.20","10.6","2.55","0"
"1.250","0.0907","14","0.0000","0.0000","-7.2803","-80.0486","0.0000","34.3915","18.7080","0.1400","10000.0000","45.39216907","-75.69718951","40.5","12.5","-98.5","40","30","48","1","0","0.01","0.01","-1.00","-0.3","-0.0","-0.7","55.28","-58.80","299","6553.5","42.3","0","0","0","0","50.0","42.3","37.4","30.0","0.09","-4.3","11.6","3.251","1.017","0.20","10.7","2.55","0"
"1.300","0.1194","14","0.0000","0.0000","-9.2934","-92.0290","0.0000","34.3912","19.3960","0.1374","10000.0000","45.39216911","-75.69718953","40.5","12.4","-98.5","40","30","48","1","0","0.01","0.01","-0.99","-0.3","-0.0","-0.8","55.62","-58.71","296","6553.5","42.2","0","0","0","0","50.0","42.2","37.4","30.0","0.10","-4.3","11.6","3.365","1.022","0.20","10.8","2.55","0"
"1.350","0.1194","14","0.0000","0.0000","-8.7435","-66.4559","0.0000","34.3913","19.1960","0.1324","10000.0000","45.39216917","-75.69718951","40.5","12.4","-98.5","40","30","48","1","0","0.02","0.01","-0.99","-0.3","0.0","-0.8","55.96","-58.71","282","6553.5","42.2","0","0","0","0","50.0","42.2","37.4","30.0","0.09","-4.3","11.6","3.367","1.030","0.20","10.9","2.55","0"
"1.400","0.1093","14","0.0000","0.0000","-8.7170","-9.2732","0.0000","34.3918","19.0220","0.1300","10000.0000","45.39216920","-75.69718947","40.6","12.4","-98.5","40","30","48","1","0","0.02","0.02","-0.99","-0.3","0.0","-0.7","56.30","-58.74","349","6553.5","42.1","0","0","0","0","50.0","42.1","37.4","30.0","0.09","-4.3","11.6","3.338","1.026","0.20","11.1","2.55","0"
"1.450","0.0898","14","0.0000","0.0000","-9.1735","77.0875","0.0000","34.3927","18.8720","0.1300","10000.0000","45.39216919","-75.69718941","40.6","12.4","-98.5","40","30","48","1","0","0.00","0.02","-0.99","-0.3","0.0","-0.7","56.64","-58.81","441","6553.5","43.1","0","0","0","0","50.0","43.1","37.5","30.0","0.12","-4.3","11.6","3.301","1.018","0.20","11.2","2.55","0"
"1.500","0.0728","14","0.0000","0.0000","-12.4126","105.1631","0.0000","34.3913","18.7220","0.1326","10000.0000","45.39216920","-75.69718937","40.6","12.4","-98.5","40","30","48","1","0","-0.06","0.03","-0.99","-0.2","0.0","-0.6","56.98","-58.86","1374","6553.5","44.2","0","0","0","0","50.0","44.3","37.4","30.0","0.16","-4.3","11.6","3.354","0.962","0.20","11.3","2.55","0"
"1.550","0.0580","14","0.0000","0.0000","-18.2202","79.4371","0.0000","34.3879","18.5720","0.1376","10000.0000","45.39216923","-75.69718936","40.6","12.4","-98.5","40","30","48","1","0","-0.16","0.03","-0.98","-0.2","0.0","-0.6","57.32","-58.73","2193","6553.5","46.9","0","0","0","0","50.0","47.0","37.4","30.0","0.26","-4.3","11.6","3.404","0.910","0.20","11.5","2.55","0"
"1.600","0.0470","14","0.0000","0.0000","-26.6951","54.7686","0.0000","34.3882","18.4480","0.1426","10000.0000","45.39216926","-75.69718935","40.6","12.3","-98.4","40","30","48","1","0","-0.17","0.03","-0.98","-0.2","0.0","-0.6","57.66","-58.71","2237","6553.5","49.9","0","0","0","0","50.0","49.9","37.4","30.0","0.41","-4.3","11.6","3.415","0.891","0.20","11.8","2.55","0"
"1.650","0.0396","14","0.0000","0.0000","-37.6321","31.0763","0.0000","34.3917","18.3480","0.1476","10000.0000","45.39216929","-75.69718935","40.6","12.3","-98.5","40","30","48","1","0","-0.11","0.02","-0.99","-0.2","-0.0","-0.7","57.99","-58.88","2319","6553.5","53.5","0","0","0","0","50.0","53.6","37.4","30.0","0.70","-4.3","11.5","3.416","0.868","0.20","11.8","2.55","0"
"1.700","0.0266","14","0.0000","0.0000","-31.7326","14.5810","0.0000","34.3934","18.2220","0.1500","10000.0000","45.39216931","-75.69718935","40.6","12.3","-98.5","40","30","48","1","0","-0.06","0.02","-1.00","-0.2","0.0","-0.8","58.33","-59.09","2469","6553.5","57.2","0","0","0","0","50.0","57.3","37.4","30.0","0.98","-4.3","11.5","3.401","0.838","0.20","11.8","2.55","0"
"1.750","0.0086","14","0.0000","0.0000","-10.2916","4.7290","0.0000","34.3934","18.0720","0.1500","10000.0000","45.39216931","-75.69718935","40.6","12.3","-98.5","40","30","48","1","0","-0.06","0.02","-0.99","-0.2","0.1","-0.8","58.67","-59.12","2696","6553.5","62.0","0","0","0","0","50.0","62.1","37.4","30.0","1.25","-4.3","11.5","3.405","0.801","0.20","11.9","1.93","0"
"1.800","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","34.3934","17.9480","0.1500","10000.0000","45.39216931","-75.69718935","40.6","12.3","-98.5","40","30","48","1","0","-0.24","0.03","-0.97","-0.1","0.1","-0.8","59.01","-59.12","2983","6553.5","67.0","0","0","0","0","50.0","67.1","37.4","30.0","1.52","-4.3","11.6","3.423","0.759","0.20","12.1","1.21","0"
"1.850","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","34.3934","17.8480","0.1500","10000.0000","45.39216931","-75.69718935","40.6","12.3","-98.5","40","30","48","1","0","-0.44","0.03","-0.95","-0.1","0.0","-0.8","59.35","-58.99","3106","6553.5","72.3","0","0","0","0","50.0","72.5","37.4","30.0","1.80","-4.3","11.6","3.419","0.721","0.20","12.2","1.04","0"
"1.900","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","34.3934","17.7480","0.1474","10000.0000","45.39216931","-75.69718935","40.6","12.3","-98.5","40","30","48","1","0","-0.16","0.03","-1.00","-0.2","-0.0","-0.7","59.52","-58.81","3176","6553.5","77.7","0","0","0","0","50.0","77.9","37.4","30.0","2.06","-4.3","11.6","3.407","0.683","0.20","12.4","0.95","0"
"1.950","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","34.3934","17.6480","0.1424","10000.0000","45.39216931","-75.69718935","40.6","12.3","-98.5","40","30","48","1","0","0.16","0.01","-1.00","-0.2","-0.1","-0.6","59.41","-58.64","3260","6553.5","82.6","0","0","0","0","50.0","82.7","37.4","30.0","2.25","-4.3","11.6","3.395","0.687","0.20","12.4","0.95","0"
"2.000","0.0132","14","0.0000","0.0000","0.3311","2.6165","0.0000","34.3917","18.4840","0.1426","10000.0000","45.39216933","-75.69718934","40.6","12.3","-98.5","40","30","48","1","0","-0.01","-0.01","-0.97","-0.2","-0.1","-0.6","59.30","-58.63","3327","6553.5","87.4","0","0","0","0","50.0","87.5","37.4","30.0","2.42","-4.3","11.6","3.385","0.691","0.21","12.5","0.96","0"
"2.050","0.0387","14","0.0000","0.0000","0.9680","7.6482","0.0000","34.3883","20.1840","0.1476","10000.0000","45.39216936","-75.69718932","40.6","12.3","-98.5","40","30","48","1","0","-0.05","0.01","-0.98","-0.2","-0.0","-0.6","59.20","-58.11","3307","6553.5","91.8","0","0","0","0","50.0","91.9","37.4","30.0","2.52","-4.3","11.7","3.390","0.684","0.26","12.5","0.98","0"
"2.100","0.0539","14","0.0000","0.0000","-0.8242","-27.6540","0.0000","34.3830","20.8960","0.1500","10000.0000","45.39216937","-75.69718931","40.6","12.4","-98.5","40","30","48","1","0","-0.02","0.03","-1.01","-0.2","-0.0","-0.6","59.09","-58.07","3288","6553.5","96.1","0","0","0","0","50.0","96.2","37.4","30.0","2.60","-4.3","11.7","3.388","0.678","0.28","12.5","1.00","0"
"2.150","0.0596","14","0.0000","0.0000","-4.8585","-100.1878","0.0000","34.3760","20.6960","0.1500","10000.0000","45.39216937","-75.69718929","40.6","12.4","-98.5","40","30","48","1","0","-0.03","0.01","-0.98","-0.2","-0.0","-0.6","58.98","-58.07","3270","6553.5","100.1","0","0","0","0","50.0","100.2","37.4","30.0","2.60","-4.3","11.7","3.371","0.675","0.22","12.5","1.00","0"
"2.200","0.0671","14","0.0000","0.0000","-7.2584","-78.7897","0.0000","34.3732","20.4960","0.1474","10000.0000","45.39216940","-75.69718924","40.6","12.4","-98.5","40","30","48","1","0","-0.05","-0.01","-0.99","-0.1","-0.1","-0.6","58.87","-57.94","3288","6553.5","104.1","0","0","0","0","50.0","104.2","37.4","30.0","2.62","-4.3","11.7","3.366","0.678","0.20","12.4","1.00","0"
"2.250","0.0761","14","0.0000","0.0000","-8.1495","29.3146","0.0000","34.3743","20.2960","0.1424","10000.0000","45.39216945","-75.69718917","40.6","12.5","-98.5","40","30","48","1","0","-0.01","-0.02","-0.99","-0.1","-0.1","-0.6","58.76","-57.81","3335","6553.5","107.5","0","0","0","0","50.0","107.6","37.4","30.0","2.68","-4.3","11.7","3.370","0.686","0.20","12.4","0.99","0"
"2.300","0.0689","14","0.0000","0.0000","-18.1489","106.8915","0.0000","34.3730","20.0960","0.1400","10000.0000","45.39216950","-75.69718912","40.6","12.5","-98.5","40","30","48","1","0","0.05","-0.01","-1.02","-0.1","-0.1","-0.7","58.65","-57.79","3346","6553.5","110.7","0","0","0","0","50.0","110.8","37.4","30.0","2.74","-4.3","11.7","3.412","0.685","0.20","12.5","0.98","0"
"2.350","0.0467","14","0.0000","0.0000","-36.5561","156.2891","0.0000","34.3696","19.8960","0.1400","10000.0000","45.39216953","-75.69718911","40.6","12.5","-98.5","40","30","48","1","0","-0.02","0.01","-0.98","-0.1","-0.0","-0.7","58.54","-57.61","3346","6553.5","114.1","0","0","0","0","50.0","114.2","37.4","30.0","2.79","-4.3","11.7","3.467","0.681","0.20","12.5","0.98","0"
"2.400","0.0496","14","0.0000","0.0000","-37.0875","175.4134","0.0000","34.3689","19.7220","0.1426","10000.0000","45.39216953","-75.69718903","40.6","12.5","-98.5","40","30","48","1","0","-0.03","0.01","-0.97","-0.1","-0.0","-0.7","58.43","-57.42","3323","6553.5","117.5","0","0","0","0","50.0","117.6","37.4","30.0","2.81","-4.3","11.8","3.492","0.669","0.20","12.4","0.99","0"
"2.450","0.0757","14","0.0000","0.0000","-21.1181","166.5931","0.0000","34.3706","19.5720","0.1476","10000.0000","45.39216952","-75.69718891","40.6","12.6","-98.4","40","30","48","1","0","-0.08","0.00","-0.93","-0.1","-0.0","-0.7","58.33","-57.22","3300","6553.5","121.0","0","0","0","0","50.0","121.1","37.4","30.0","2.74","-4.3","11.7","3.503","0.657","0.20","12.4","0.99","0"
"2.500","0.0815","14","0.0000","0.0000","-11.7218","85.0449","0.0000","34.3719","19.4220","0.1474","10000.0000","45.39216951","-75.69718882","40.6","12.6","-98.5","40","30","48","1","0","0.01","-0.01","-0.97","-0.1","-0.0","-0.7","58.22","-57.22","3287","6553.5","124.5","0","0","0","0","50.0","124.6","37.4","30.0","2.70","-4.3","11.8","3.442","0.648","0.20","12.5","1.00","0"
"2.550","0.0686","14","0.0000","0.0000","-8.3929","-63.6368","0.0000","34.3727","19.2720","0.1424","10000.0000","45.39216950","-75.69718876","40.6","12.6","-98.5","40","30","48","1","0","-0.04","-0.01","-0.99","-0.2","-0.0","-0.7","58.11","-57.29","3261","6553.5","127.4","0","0","0","0","50.0","127.5","37.4","30.0","2.73","-4.3","11.8","3.398","0.645","0.20","12.5","1.00","0"
"2.600","0.0461","14","0.0000","0.0000","-5.0283","-99.9029","0.0000","34.3732","19.1220","0.1400","10000.0000","45.39216949","-75.69718873","40.6","12.7","-98.5","40","30","48","1","0","0.06","-0.01","-1.03","-0.2","-0.0","-0.7","58.00","-57.37","3215","6553.5","130.2","0","0","0","0","50.0","130.3","37.4","30.0","2.75","-4.3","11.9","3.383","0.653","0.20","12.4","1.00","0"
"2.650","0.0150","14","0.0000","0.0000","-1.6308","-32.4009","0.0000","34.3732","18.9720","0.1400","10000.0000","45.39216949","-75.69718873","40.6","12.7","-98.5","40","30","48","1","0","-0.01","0.01","-0.98","-0.3","0.0","-0.7","57.89","-56.70","3175","6553.5","132.7","0","0","0","0","50.0","132.8","37.4","30.0","2.76","-4.3","11.9","3.411","0.656","0.20","12.5","1.00","0"
"2.700","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","34.3732","18.8220","0.1374","10000.0000","45.39216949","-75.69718873","40.6","12.7","-98.6","40","30","48","1","0","-0.04","0.03","-0.98","-0.3","0.0","-0.7","57.78","-56.54","3140","6553.5","135.2","0","0","0","0","50.0","135.2","37.4","30.0","2.73","-4.3","11.9","3.473","0.657","0.20","12.6","1.01","0"
"2.750","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","34.3732","18.6720","0.1324","10000.0000","45.39216949","-75.69718873","40.6","12.8","-98.5","40","30","48","1","0","0.18","0.00","-1.04","-0.3","0.0","-0.7","57.67","-56.61","3116","6553.5","138.0","0","0","0","0","50.0","138.0","37.4","30.0","2.63","-4.3","11.9","3.452","0.656","0.20","12.5","1.01","0"
"2.800","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","34.3732","18.5480","0.1352","10000.0000","45.39216949","-75.69718873","40.6","12.8","-98.5","40","30","48","1","0","0.07","-0.03","-0.96","-0.2","0.0","-0.8","57.57","-56.69","3096","6553.5","140.8","0","0","0","0","50.0","140.9","37.4","30.0","2.55","-4.3","11.9","3.404","0.655","0.20","12.4","1.02","0"
"2.850","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","34.3732","18.4480","0.1452","10000.0000","45.39216949","-75.69718873","40.6","12.8","-98.5","40","30","48","1","0","-0.28","0.03","-0.82","-0.2","0.0","-0.8","57.46","-56.47","2994","6553.5","143.0","0","0","0","0","50.0","143.1","37.3","30.0","2.51","-4.3","11.8","3.399","0.666","0.20","12.5","1.05","0"
"2.900","0.0477","14","0.0000","0.0000","-1.2070","5.8891","0.0000","34.3769","19.3100","0.1526","10000.0000","45.39216956","-75.69718872","40.6","12.8","-98.4","40","30","48","1","0","-0.52","0.10","-0.75","-0.2","0.0","-0.7","57.35","-56.32","2903","6553.5","145.2","0","0","0","0","50.0","145.2","37.3","30.0","2.45","-4.3","11.8","3.401","0.677","0.20","12.6","1.09","0"
"2.950","0.1395","14","0.0000","0.0000","-3.5282","17.2143","0.0000","34.3842","21.0600","0.1576","10000.0000","45.39216969","-75.69718870","40.6","12.9","-98.5","40","30","48","1","0","-0.57","0.12","-0.75","-0.2","-0.0","-0.7","57.28","-56.49","2892","6553.5","147.6","0","0","0","0","50.0","147.7","37.4","30.0","2.35","-4.3","11.8","3.425","0.682","0.20","12.6","1.12","0"
"3.000","0.1520","14","0.0000","0.0000","-5.2020","-18.3397","0.0000","34.3896","21.7440","0.1600","10000.0000","45.39216976","-75.69718870","40.6","12.9","-98.4","40","30","48","1","0","-0.51","0.09","-0.83","-0.2","-0.1","-0.7","57.26","-56.78","2886","6553.5","150.1","0","0","0","0","50.0","150.2","37.4","30.0","2.30","-4.3","11.8","3.439","0.684","0.20","12.5","1.14","0"
"3.050","0.0914","14","0.0000","0.0000","-6.2784","-97.1669","0.0000","34.3931","21.4440","0.1600","10000.0000","45.39216979","-75.69718870","40.6","12.9","-98.5","40","30","48","1","0","-0.37","0.02","-0.90","-0.2","-0.1","-0.7","57.24","-57.12","2888","6553.5","152.6","0","0","0","0","50.0","152.7","37.3","30.0","2.37","-4.3","11.7","3.432","0.678","0.20","12.5","1.16","0"
"3.100","0.0555","14","0.0000","0.0000","-7.6260","-120.6281","0.0000","34.3949","21.1700","0.1522","10000.0000","45.39216984","-75.69718869","40.6","12.9","-98.5","40","30","48","1","0","-0.06","-0.02","-1.04","-0.2","-0.1","-0.7","57.23","-57.30","2889","6553.5","155.1","0","0","0","0","50.0","155.1","37.3","30.0","2.43","-4.3","11.6","3.431","0.677","0.20","12.4","1.19","0"
"3.150","0.0423","14","0.0000","0.0000","-9.2242","-92.9821","0.0000","34.3951","20.9200","0.1372","10000.0000","45.39216990","-75.69718867","40.6","12.9","-98.5","40","30","48","1","0","0.35","-0.08","-1.20","-0.1","-0.1","-0.7","57.21","-57.31","2889","6553.5","157.4","0","0","0","0","50.0","157.4","37.3","30.0","2.46","-4.3","11.7","3.436","0.681","0.20","12.4","1.22","0"
"3.200","0.0360","14","0.0000","0.0000","-4.7958","-32.9121","0.0000","34.3957","20.6960","0.1300","10000.0000","45.39216996","-75.69718862","40.6","12.9","-98.5","40","30","48","1","0","0.54","-0.13","-1.20","-0.1","-0.0","-0.7","57.19","-57.34","2921","6553.5","159.7","0","0","0","0","50.0","159.7","37.3","30.0","2.47","-4.3","11.7","3.426","0.685","0.20","12.5","1.25","0"
