"Format","AiM CSV File"
"Session",""
"Vehicle","GGR26"
"Racer","Faran"
"Championship","Carleton Testing P7 260705"
"Comment","Faran testing new engine with baffle, leaking oil checking for oil pressure. Keep in mind we now have an oil pressure cutoff which affected the run,"
"Date","Sunday, July 5, 2026"
"Time","10:19 AM"
"Sample Rate","20"
"Duration","122"
"Segment","Session"
"Beacon Markers","122"
"Segment Times","2:02.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","External Voltage","Steering Angle","RR Shock Pos","FR Shock Pos","FL Shock Pos","RL Shock Pos","Gear Position","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","Brake Bias","ECU RPM","EX TEMP 2","EX TEMP 1","ECU WH SP FL","ECU WH SP RL","ECU WH SP RR","ECU WH SP FR","ECU ECT","ECU EXH T","ECU IAT","ECU FUEL T","ECU OIL P","BRK PRESS F","BRK PRESS R","ECU FUEL P","ECU MAP","ECU THROTTLE","ECU V BATT","EXHAUST LAMBDA","LAUNCH STATE"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","°C","V","deg","mm","mm","mm","mm","gear","g","g","g","deg/s","deg/s","deg/s","%","%","rpm","°C","°C","km/h","km/h","km/h","km/h","°C","°C","°C","°C","bar","bar","bar","bar","bar","%","V","lambda","#"

"0.000","0.1080","12","0.0000","0.0000","-35.1203","82.3742","0.0000","32.9797","14.1000","0.1400","10000.0000","45.39078911","-75.69572976","35.6","12.4","873.5","79","1","79","1","0","-0.02","0.02","-1.00","-0.3","0.1","-0.5","51.44","100.00","0","6553.5","74.2","0","0","0","0","26.0","74.2","31.2","30.0","0.12","-0.1","0.0","3.347","1.036","0.00","12.0","2.55","0"
"0.050","0.1080","12","0.0000","0.0000","-35.1203","82.3742","0.0000","32.9797","14.1000","0.1400","10000.0000","45.39078911","-75.69572976","35.6","12.4","873.5","79","1","79","1","0","-0.02","0.02","-1.00","-0.3","0.1","-0.4","51.44","100.00","0","6553.5","74.2","0","0","0","0","26.0","74.2","31.2","30.0","0.12","-0.1","0.0","3.347","1.036","0.00","12.0","2.55","0"
"0.100","0.1080","12","0.0000","0.0000","-35.1203","82.3742","0.0000","32.9797","14.1000","0.1400","10000.0000","45.39078911","-75.69572976","35.6","12.4","873.5","79","1","79","1","0","-0.02","0.02","-1.00","-0.3","0.1","-0.4","51.44","100.00","0","6553.5","74.2","0","0","0","0","26.0","74.2","31.2","30.0","0.12","-0.1","0.0","3.347","1.036","0.00","12.0","2.55","0"
"0.150","0.1080","12","0.0000","0.0000","-35.1203","82.3742","0.0000","32.9797","14.1000","0.1400","10000.0000","45.39078911","-75.69572976","35.6","12.4","873.5","79","1","79","1","0","-0.02","0.02","-1.00","-0.4","0.0","-0.5","51.44","100.00","0","6553.5","74.2","0","0","0","0","26.0","74.2","31.2","30.0","0.12","-0.1","0.0","3.347","1.036","0.00","12.0","2.55","0"
"0.200","0.1080","12","0.0000","0.0000","-35.1203","82.3742","0.0000","32.9797","14.1000","0.1400","10000.0000","45.39078911","-75.69572976","35.6","12.4","873.5","79","1","79","1","0","-0.02","0.02","-1.00","-0.4","0.0","-0.5","51.44","100.00","0","6553.5","74.2","0","0","0","0","26.0","74.2","31.2","30.0","0.12","-0.1","0.0","3.347","1.036","0.00","12.0","2.55","0"
"0.250","0.1080","12","0.0000","0.0000","-35.1203","82.3742","0.0000","32.9797","14.1000","0.1400","10000.0000","45.39078911","-75.69572976","35.6","12.4","873.5","79","1","79","1","0","-0.02","0.02","-1.00","-0.4","0.0","-0.5","51.44","100.00","0","6553.5","74.2","0","0","0","0","26.0","74.2","31.2","30.0","0.12","-0.1","0.0","3.347","1.036","0.00","12.0","2.55","0"
"0.300","0.1080","12","0.0000","0.0000","-35.1203","82.3742","0.0000","32.9797","14.1000","0.1400","10000.0000","45.39078911","-75.69572976","35.6","12.4","873.5","79","1","79","1","0","-0.02","0.02","-1.00","-0.3","0.0","-0.4","51.44","100.00","0","6553.5","74.2","0","0","0","0","26.0","74.2","31.2","30.0","0.12","-0.1","0.0","3.347","1.036","0.00","12.0","2.55","0"
"0.350","0.1080","12","0.0000","0.0000","-35.1203","82.3742","0.0000","32.9797","14.1000","0.1400","10000.0000","45.39078911","-75.69572976","35.6","12.4","873.5","79","1","79","1","0","-0.02","0.02","-0.99","-0.3","0.1","-0.4","51.44","100.00","0","6553.5","74.2","0","0","0","0","26.0","74.2","31.2","30.0","0.12","-0.1","0.0","3.347","1.036","0.00","12.0","2.55","0"
"0.400","0.1080","12","0.0000","0.0000","-35.1203","82.3742","0.0000","32.9797","14.1000","0.1400","10000.0000","45.39078911","-75.69572976","35.6","12.4","873.5","79","1","79","1","0","-0.02","0.01","-1.00","-0.3","0.1","-0.4","51.44","100.00","0","6553.5","74.2","0","0","0","0","26.0","74.2","31.2","30.0","0.12","-0.1","0.0","3.347","1.036","0.00","12.0","2.55","0"
"0.450","0.1025","12","0.0000","0.0000","-39.8528","94.6502","0.0000","32.9797","14.1000","0.1400","10000.0000","45.39078911","-75.69572976","35.6","12.4","873.3","79","1","79","1","0","-0.02","0.01","-1.00","-0.3","0.1","-0.4","51.44","100.00","0","6553.5","74.2","0","0","0","0","26.0","74.2","31.2","30.0","0.12","-0.1","0.0","3.347","1.036","0.00","12.0","2.55","0"
"0.500","0.0925","12","0.0000","0.0000","-48.3039","116.5717","0.0000","32.9797","14.1000","0.1400","10000.0000","45.39078911","-75.69572976","35.6","12.4","873.5","79","1","79","1","0","-0.02","0.02","-1.00","-0.3","0.1","-0.4","51.44","100.00","0","6553.5","74.1","0","0","0","0","26.0","74.1","31.2","30.0","0.12","-0.1","0.0","3.347","1.036","0.00","12.0","2.55","0"
"0.550","0.0860","12","0.0000","0.0000","-50.2213","51.1897","0.0000","32.9777","14.1280","0.1456","10000.0000","45.39078909","-75.69572976","35.6","12.4","873.2","79","1","79","1","0","-0.02","0.02","-1.00","-0.3","0.1","-0.4","51.44","100.00","0","6553.5","74.0","0","0","0","0","26.0","74.0","31.2","30.0","0.12","-0.1","0.0","3.348","1.036","0.00","12.0","2.55","0"
"0.600","0.0822","12","0.0000","0.0000","-47.0051","-82.7879","0.0000","32.9741","14.1780","0.1556","10000.0000","45.39078906","-75.69572976","35.6","12.4","873.9","79","1","79","1","0","-0.02","0.02","-0.99","-0.3","0.1","-0.4","51.41","146.40","0","6553.5","74.0","0","0","0","0","26.0","74.0","31.2","30.0","0.11","-0.1","0.0","3.350","1.036","0.00","12.0","2.55","0"
"0.650","0.0882","12","0.0000","0.0000","-38.2546","-110.6416","0.0000","32.9766","14.2000","0.1628","10000.0000","45.39078908","-75.69572976","35.6","12.3","873.5","79","1","79","1","0","-0.02","0.02","-0.99","-0.3","0.1","-0.5","51.33","180.00","0","6553.5","73.9","0","0","0","0","26.0","73.9","31.2","30.0","0.10","-0.1","0.0","3.353","1.036","0.00","12.0","2.55","0"
"0.700","0.1019","12","0.0000","0.0000","-25.1557","-55.1121","0.0000","32.9837","14.2000","0.1678","10000.0000","45.39078914","-75.69572976","35.6","12.3","873.5","79","1","79","1","0","-0.02","0.02","-0.99","-0.3","0.1","-0.5","51.25","162.47","0","6553.5","73.9","0","0","0","0","26.0","73.9","31.2","30.0","0.10","-0.1","0.0","3.347","1.036","0.00","12.0","2.55","0"
"0.750","0.1155","12","0.0000","0.0000","-18.7864","20.4041","0.0000","32.9852","14.2000","0.1756","10000.0000","45.39078911","-75.69572973","35.6","12.2","873.5","79","1","79","1","0","-0.02","0.02","-0.99","-0.3","0.1","-0.5","51.17","132.25","0","6553.5","73.9","0","0","0","0","26.0","73.9","31.2","30.0","0.09","-0.1","0.0","3.340","1.036","0.00","12.0","2.55","0"
"0.800","0.1288","12","0.0000","0.0000","-17.7046","111.6243","0.0000","32.9824","14.2000","0.1856","10000.0000","45.39078901","-75.69572969","35.6","12.1","873.9","79","1","79","1","0","-0.02","0.02","-0.99","-0.3","0.1","-0.5","51.09","166.80","0","6553.5","73.9","0","0","0","0","26.0","73.9","31.2","30.0","0.09","-0.1","0.0","3.346","1.036","0.00","12.0","2.55","0"
"0.850","0.1272","12","0.0000","0.0000","-15.2024","86.9488","0.0000","32.9806","14.2000","0.1760","10000.0000","45.39078897","-75.69572970","35.6","12.1","873.5","79","1","79","1","0","-0.02","0.02","-1.00","-0.3","0.1","-0.5","51.01","180.00","0","6553.5","73.9","0","0","0","0","26.0","73.9","31.2","30.0","0.09","-0.1","0.0","3.352","1.036","0.00","12.0","2.55","0"
"0.900","0.1139","12","0.0000","0.0000","-11.5840","-28.7876","0.0000","32.9798","14.2000","0.1510","10000.0000","45.39078898","-75.69572976","35.6","12.0","874.0","79","1","79","1","0","-0.02","0.02","-1.00","-0.3","0.1","-0.5","50.93","157.20","0","6553.5","73.8","0","0","0","0","26.0","73.8","31.2","30.0","0.08","-0.1","0.0","3.356","1.036","0.00","12.0","2.55","0"
"0.950","0.1320","13","0.0000","0.0000","-8.6663","-33.6910","0.0000","32.9819","14.2000","0.1428","10000.0000","45.39078899","-75.69572976","35.6","12.0","873.7","79","1","79","1","0","-0.02","0.02","-0.99","-0.3","0.1","-0.5","50.85","178.02","0","6553.5","73.7","0","0","0","0","26.0","73.7","31.2","30.0","0.08","-0.1","0.0","3.353","1.037","0.00","12.0","2.55","0"
"1.000","0.1750","13","0.0000","0.0000","-6.2990","48.4886","0.0000","32.9863","14.2000","0.1478","10000.0000","45.39078902","-75.69572969","35.6","11.9","873.9","79","1","79","1","0","-0.02","0.01","-0.99","-0.3","0.1","-0.5","50.77","214.90","0","6553.5","73.7","0","0","0","0","26.0","73.7","31.2","30.0","0.07","-0.1","0.0","3.342","1.037","0.00","12.0","2.55","0"
"1.050","0.1597","13","0.0000","0.0000","-15.7924","66.4638","0.0000","32.9862","14.2000","0.1528","10000.0000","45.39078901","-75.69572967","35.6","11.8","873.7","79","1","79","1","0","-0.02","0.02","-0.99","-0.3","0.2","-0.5","50.69","188.10","0","6553.5","73.7","0","0","0","0","26.0","73.7","31.2","30.0","0.07","-0.1","0.0","3.345","1.036","0.00","12.0","2.55","0"
"1.100","0.0988","13","0.0000","0.0000","-34.6049","33.9926","0.0000","32.9827","14.2000","0.1578","10000.0000","45.39078898","-75.69572967","35.6","11.8","873.6","79","1","79","1","0","-0.02","0.02","-0.99","-0.3","0.2","-0.5","50.61","142.86","0","6553.5","73.7","0","0","0","0","26.0","73.7","31.2","30.0","0.07","-0.1","0.0","3.356","1.037","0.00","12.0","2.55","0"
"1.150","0.0744","13","0.0000","0.0000","-36.3118","-34.3283","0.0000","32.9810","14.2000","0.1656","10000.0000","45.39078893","-75.69572968","35.6","11.7","873.5","79","1","79","1","0","-0.02","0.02","-0.99","-0.3","0.2","-0.5","50.53","131.92","0","6553.5","73.6","0","0","0","0","26.0","73.6","31.2","30.0","0.06","-0.1","0.0","3.355","1.037","0.00","12.0","2.55","0"
"1.200","0.0786","13","0.0000","0.0000","-24.5788","-130.8170","0.0000","32.9809","14.2000","0.1756","10000.0000","45.39078887","-75.69572969","35.6","11.7","873.6","79","1","79","1","0","-0.02","0.01","-0.99","-0.4","0.2","-0.5","50.45","110.06","0","6553.5","73.6","0","0","0","0","26.4","73.6","31.2","30.0","0.06","-0.1","0.0","3.344","1.037","0.00","12.0","2.55","0"
"1.250","0.0805","13","0.0000","0.0000","-19.4162","-173.2720","0.0000","32.9808","14.2000","0.1800","10000.0000","45.39078884","-75.69572970","35.6","11.6","873.8","79","1","79","1","0","-0.02","0.02","-1.00","-0.4","0.1","-0.5","50.37","113.50","84","6553.5","73.6","0","0","0","0","26.9","73.6","31.2","30.0","0.06","-0.1","0.0","3.230","1.036","0.00","12.0","2.55","0"
"1.300","0.0805","13","0.0000","0.0000","-19.4162","-173.2720","0.0000","32.9808","14.2000","0.1800","10000.0000","45.39078884","-75.69572970","35.6","11.5","873.5","79","1","79","1","0","-0.02","0.02","-1.00","-0.3","0.1","-0.5","50.29","125.00","268","6553.5","73.5","0","0","0","0","26.6","73.5","31.2","30.0","0.06","-0.1","0.0","3.083","1.034","0.00","11.3","2.55","0"
"1.350","0.0914","13","0.0000","0.0000","-16.3542","-139.9263","0.0000","32.9828","14.2000","0.1744","10000.0000","45.39078886","-75.69572970","35.6","11.5","873.7","79","1","79","1","0","-0.06","0.02","-0.99","-0.3","0.1","-0.5","50.20","117.39","247","6553.5","73.4","0","0","0","0","26.1","73.4","31.2","30.0","0.06","-0.1","-0.0","2.839","1.030","0.00","10.3","2.55","0"
"1.400","0.1108","13","0.0000","0.0000","-10.8864","-80.3804","0.0000","32.9864","14.2000","0.1644","10000.0000","45.39078889","-75.69572970","35.6","11.4","874.0","79","1","79","1","0","-0.06","0.02","-0.99","-0.3","0.1","-0.5","50.12","103.31","122","6553.5","73.4","0","0","0","0","26.0","73.4","31.2","30.0","0.09","-0.1","-0.0","2.765","1.025","0.00","10.3","2.55","0"
"1.450","0.1299","13","0.0000","0.0000","-9.5731","0.5641","0.0000","32.9859","14.2000","0.1656","10000.0000","45.39078889","-75.69572970","35.6","11.4","873.2","79","1","79","1","0","-0.04","0.02","-0.99","-0.3","0.1","-0.5","50.04","90.57","284","6553.5","73.4","0","0","0","0","26.0","73.4","31.2","30.0","0.12","-0.1","-0.0","2.891","1.024","0.00","10.5","2.55","0"
"1.500","0.1487","13","0.0000","0.0000","-11.5241","98.3219","0.0000","32.9824","14.2000","0.1756","10000.0000","45.39078885","-75.69572970","35.6","11.3","873.8","79","1","79","1","0","-0.02","0.02","-1.00","-0.3","0.2","-0.5","49.96","87.78","481","6553.5","73.4","0","0","0","0","26.0","73.4","31.2","30.0","0.19","-0.1","0.0","2.959","1.025","0.00","10.6","2.55","0"
"1.550","0.1331","13","0.0000","0.0000","-21.6249","152.1614","0.0000","32.9813","14.2000","0.1800","10000.0000","45.39078884","-75.69572966","35.6","11.2","873.5","79","1","79","1","0","-0.01","0.02","-1.00","-0.3","0.2","-0.5","49.88","87.50","479","6553.5","73.3","0","0","0","0","26.0","73.3","31.2","30.0","0.26","-0.1","0.0","2.998","1.019","0.00","10.7","2.55","0"
"1.600","0.0907","13","0.0000","0.0000","-38.1290","171.4938","0.0000","32.9822","14.2000","0.1800","10000.0000","45.39078883","-75.69572960","35.6","11.2","873.6","79","1","79","1","0","-0.05","0.02","-1.00","-0.3","0.2","-0.5","49.80","102.17","469","6553.5","73.2","0","0","0","0","26.0","73.2","31.2","30.0","0.33","-0.1","0.0","3.007","1.014","0.00","10.8","2.55","0"
"1.650","0.1106","13","0.0000","0.0000","-36.3638","90.3943","0.0000","32.9844","14.2000","0.1800","10000.0000","45.39078881","-75.69572958","35.6","11.2","873.8","79","1","79","1","0","-0.05","0.01","-0.99","-0.3","0.2","-0.5","49.76","118.47","439","6553.5","73.1","0","0","0","0","26.0","73.1","31.2","30.0","0.39","-0.1","0.0","3.011","1.010","0.00","11.0","2.55","0"
"1.700","0.1796","13","0.0000","0.0000","-20.2441","-69.6160","0.0000","32.9879","14.2000","0.1800","10000.0000","45.39078878","-75.69572960","35.6","11.2","873.5","79","1","79","1","0","-0.04","0.01","-0.98","-0.3","0.2","-0.5","49.78","127.21","401","6553.5","73.1","0","0","0","0","26.0","73.1","31.2","30.0","0.44","-0.1","0.0","3.013","1.009","0.00","11.0","2.55","0"
"1.750","0.1973","13","0.0000","0.0000","-13.4469","-93.4951","0.0000","32.9894","14.2000","0.1800","10000.0000","45.39078880","-75.69572960","35.6","11.3","874.0","79","1","79","1","0","-0.05","0.02","-0.98","-0.3","0.2","-0.5","49.81","125.00","352","6553.5","73.0","0","0","0","0","26.0","73.0","31.2","30.0","0.49","-0.1","0.0","3.006","1.010","0.00","11.1","2.55","0"
"1.800","0.1749","13","0.0000","0.0000","-13.9744","-10.4142","0.0000","32.9896","14.2000","0.1800","10000.0000","45.39078886","-75.69572958","35.6","11.3","874.0","79","1","79","1","0","-0.04","0.01","-0.98","-0.3","0.2","-0.6","49.83","158.25","673","6553.5","73.3","0","0","0","0","26.0","73.3","31.2","30.0","0.54","-0.1","0.1","2.970","0.995","0.00","11.3","2.55","0"
"1.850","0.1692","13","0.0000","0.0000","-13.0264","-3.4974","0.0000","32.9916","14.2000","0.1716","10000.0000","45.39078887","-75.69572958","35.6","11.4","873.8","79","1","79","1","0","-0.02","0.00","-0.97","-0.3","0.2","-0.6","49.86","245.75","1184","6553.5","73.6","0","0","0","0","26.0","73.6","31.2","30.0","0.66","-0.1","0.0","3.035","0.972","0.00","11.5","2.55","0"
"1.900","0.1767","13","0.0000","0.0000","-10.9192","-56.4240","0.0000","32.9950","14.2000","0.1566","10000.0000","45.39078884","-75.69572960","35.6","11.4","873.5","79","1","79","1","0","-0.04","0.00","-0.98","-0.3","0.2","-0.5","49.89","300.00","1290","6553.5","74.4","0","0","0","0","26.0","74.4","31.2","30.0","1.12","-0.1","0.0","3.221","0.953","0.00","11.7","2.55","0"
"1.950","0.2016","13","0.0000","0.0000","-7.5938","-29.3833","0.0000","32.9970","14.2000","0.1500","10000.0000","45.39078882","-75.69572957","35.6","11.5","873.8","79","1","79","1","0","-0.06","-0.01","-0.99","-0.3","0.1","-0.5","49.91","224.00","1326","6553.5","75.3","0","0","0","0","26.0","75.3","31.2","30.0","1.51","-0.1","0.0","3.316","0.937","0.00","11.8","2.55","0"
"2.000","0.2401","13","0.0000","0.0000","-3.3113","60.4887","0.0000","32.9978","14.2000","0.1500","10000.0000","45.39078881","-75.69572951","35.6","11.5","873.6","79","1","79","1","0","-0.02","-0.00","-0.99","-0.3","0.1","-0.4","49.94","106.73","1301","6553.5","75.9","0","0","0","0","26.0","75.9","31.2","30.0","1.69","-0.1","0.0","3.364","0.947","0.00","11.9","2.55","0"
"2.050","0.2365","13","0.0000","0.0000","-3.4267","72.0846","0.0000","33.0002","14.2000","0.1584","10000.0000","45.39078883","-75.69572948","35.6","11.6","874.0","79","1","79","1","0","-0.03","0.01","-0.99","-0.3","0.1","-0.4","49.96","124.42","1286","6553.5","76.5","0","0","0","0","26.0","76.5","31.2","30.0","1.81","-0.1","0.0","3.369","0.957","0.00","12.0","2.55","0"
"2.100","0.1997","13","0.0000","0.0000","-6.9977","22.1781","0.0000","33.0038","14.2000","0.1734","10000.0000","45.39078886","-75.69572948","35.6","11.7","873.5","79","1","79","1","0","-0.14","0.01","-0.98","-0.3","0.1","-0.5","49.99","145.81","1297","6553.5","77.1","0","0","0","0","26.4","77.1","31.2","30.0","1.74","-0.1","0.0","3.365","0.963","0.00","12.0","2.55","0"
"2.150","0.1794","13","0.0000","0.0000","-5.2997","-8.5248","0.0000","33.0072","14.2000","0.1800","10000.0000","45.39078886","-75.69572949","35.6","11.7","873.5","79","1","79","1","0","-0.04","0.01","-1.00","-0.3","0.1","-0.5","50.01","194.19","1328","6553.5","77.7","0","0","0","0","26.9","77.7","31.2","30.0","1.69","-0.1","0.0","3.350","0.970","0.00","11.9","2.55","0"
"2.200","0.1721","13","0.0000","0.0000","0.5382","-24.1391","0.0000","33.0106","14.2000","0.1800","10000.0000","45.39078882","-75.69572951","35.6","11.8","874.0","79","1","79","1","0","-0.05","0.02","-1.00","-0.3","0.1","-0.5","50.04","200.00","1381","6553.5","78.3","0","0","0","0","27.0","78.3","31.2","30.0","1.80","-0.1","0.0","3.341","0.975","0.00","11.9","2.55","0"
"2.250","0.1804","13","0.0000","0.0000","4.4125","-7.4722","0.0000","33.0165","14.2000","0.1772","10000.0000","45.39078881","-75.69572949","35.6","11.8","873.8","79","1","79","1","0","-0.08","0.05","-0.98","-0.3","0.1","-0.5","50.06","163.93","1325","6553.5","78.9","0","0","0","0","27.0","78.9","31.2","30.0","1.90","-0.1","0.0","3.347","0.966","0.00","12.0","2.55","0"
"2.300","0.2009","13","0.0000","0.0000","6.7439","34.5584","0.0000","33.0243","14.2000","0.1722","10000.0000","45.39078880","-75.69572944","35.6","11.9","873.5","79","1","79","1","0","-0.10","0.05","-0.98","-0.3","0.1","-0.5","50.09","122.95","1212","6553.5","79.2","0","0","0","0","26.6","79.2","31.2","30.0","2.00","-0.1","0.0","3.350","0.950","0.00","12.0","2.55","0"
"2.350","0.2305","13","0.0000","0.0000","7.7245","42.7910","0.0000","33.0278","14.2000","0.1756","10000.0000","45.39078880","-75.69572942","35.6","11.9","873.7","79","1","79","1","0","-0.05","0.03","-0.99","-0.3","0.1","-0.5","50.11","100.00","1110","6553.5","79.4","0","0","0","0","26.1","79.4","31.2","30.0","2.03","-0.1","0.1","3.349","0.954","0.00","11.9","2.55","0"
"2.400","0.2673","13","0.0000","0.0000","7.6438","24.4680","0.0000","33.0278","14.2000","0.1856","10000.0000","45.39078880","-75.69572942","35.6","12.0","873.5","79","1","79","1","0","-0.03","0.03","-1.00","-0.3","0.1","-0.5","50.14","364.00","1022","6553.5","79.9","0","0","0","0","26.0","79.9","31.2","30.0","1.80","-0.1","0.0","3.360","0.960","0.00","12.0","2.52","0"
"2.450","0.2795","13","0.0000","0.0000","8.0671","9.7437","0.0000","33.0278","14.2000","0.1900","10000.0000","45.39078880","-75.69572942","35.6","12.1","873.5","79","1","79","1","0","-0.11","0.03","-0.99","-0.3","0.1","-0.5","50.16","570.92","1111","6553.5","80.5","0","0","0","0","26.0","80.5","31.2","30.0","1.65","-0.1","0.0","3.378","0.967","0.00","12.1","2.47","0"
"2.500","0.2725","13","0.0000","0.0000","8.8863","-2.1531","0.0000","33.0278","14.2000","0.1900","10000.0000","45.39078880","-75.69572942","35.6","12.1","874.0","79","1","79","1","0","-0.07","0.04","-1.00","-0.3","0.1","-0.6","50.19","277.55","1145","6553.5","80.7","0","0","0","0","26.0","80.7","31.2","30.0","1.80","-0.1","0.0","3.382","0.976","0.00","11.9","2.49","0"
"2.550","0.2645","13","0.0000","0.0000","12.7061","1.4874","0.0000","33.0337","14.2000","0.1872","10000.0000","45.39078881","-75.69572943","35.6","12.2","873.7","79","1","79","1","0","-0.05","0.03","-1.01","-0.3","0.1","-0.5","50.21","126.71","1023","6553.5","80.8","0","0","0","0","26.0","80.8","31.1","30.0","1.88","-0.1","0.0","3.384","0.993","0.00","11.7","2.54","0"
"2.600","0.2558","13","0.0000","0.0000","18.8833","17.3356","0.0000","33.0442","14.2000","0.1822","10000.0000","45.39078885","-75.69572945","35.6","12.2","874.0","79","1","79","1","0","-0.05","0.02","-1.00","-0.3","0.1","-0.5","50.24","128.57","1023","6553.5","81.0","0","0","0","0","26.4","81.0","31.1","30.0","1.70","-0.1","0.0","3.375","0.996","0.00","11.8","2.55","0"
"2.650","0.2367","13","0.0000","0.0000","21.6285","16.0033","0.0000","33.0468","14.2000","0.1828","10000.0000","45.39078884","-75.69572945","35.6","12.3","873.5","79","1","79","1","0","0.02","0.03","-1.00","-0.3","0.0","-0.5","50.26","128.57","1164","6553.5","81.3","0","0","0","0","26.9","81.3","31.2","30.0","1.58","-0.1","0.0","3.369","0.984","0.00","12.0","2.55","0"
"2.700","0.2092","13","0.0000","0.0000","21.6772","1.1719","0.0000","33.0433","14.2000","0.1878","10000.0000","45.39078881","-75.69572945","35.6","12.3","873.5","79","1","79","1","0","0.09","0.03","-1.00","-0.3","0.0","-0.5","50.29","128.57","1165","6553.5","81.4","0","0","0","0","26.6","81.4","31.2","30.0","1.73","-0.1","0.0","3.367","0.982","0.00","12.1","2.55","0"
"2.750","0.1705","13","0.0000","0.0000","26.4764","13.3619","0.0000","33.0402","14.2000","0.1760","10000.0000","45.39078878","-75.69572942","35.6","12.3","873.5","79","1","79","1","0","0.06","0.02","-0.99","-0.3","0.0","-0.5","50.32","128.57","1095","6553.5","81.4","0","0","0","0","26.1","81.4","31.2","30.0","1.83","-0.1","0.0","3.369","0.985","0.00","12.3","2.55","0"
"2.800","0.1228","13","0.0000","0.0000","35.0082","46.7832","0.0000","33.0375","14.2000","0.1510","10000.0000","45.39078874","-75.69572936","35.6","12.4","873.9","79","1","79","1","0","0.04","0.02","-0.99","-0.3","0.0","-0.5","50.34","128.57","975","6553.5","81.5","0","0","0","0","26.4","81.5","31.2","30.0","1.74","-0.1","0.0","3.383","0.988","0.00","12.3","2.55","0"
"2.850","0.1303","13","0.0000","0.0000","34.1745","30.8834","0.0000","33.0397","14.2000","0.1484","10000.0000","45.39078872","-75.69572937","35.6","12.4","873.5","79","1","79","1","0","0.09","0.02","-1.01","-0.3","0.1","-0.5","50.37","136.71","861","6553.5","81.6","0","0","0","0","26.9","81.6","31.2","30.0","1.66","-0.1","0.0","3.391","0.992","0.00","12.3","2.55","0"
"2.900","0.1812","13","0.0000","0.0000","25.9822","-23.7685","0.0000","33.0458","14.2000","0.1634","10000.0000","45.39078873","-75.69572945","35.6","12.4","874.0","79","1","79","1","0","0.04","0.02","-1.01","-0.3","0.1","-0.4","50.39","148.44","981","6553.5","81.7","0","0","0","0","27.0","81.7","31.1","30.0","1.60","-0.1","0.0","3.384","0.994","0.00","12.2","2.55","0"
"2.950","0.2063","13","0.0000","0.0000","22.6904","-42.6471","0.0000","33.0485","14.2000","0.1728","10000.0000","45.39078874","-75.69572948","35.6","12.5","873.5","79","1","79","1","0","-0.01","0.03","-1.01","-0.3","0.1","-0.4","50.42","144.34","1067","6553.5","81.8","0","0","0","0","27.0","81.8","31.1","30.0","1.54","-0.1","0.0","3.379","0.998","0.00","12.1","2.55","0"
"3.000","0.2109","13","0.0000","0.0000","23.2490","-33.4180","0.0000","33.0485","14.2000","0.1778","10000.0000","45.39078874","-75.69572948","35.6","12.5","874.0","79","1","79","1","0","-0.05","0.03","-0.99","-0.3","0.1","-0.4","50.44","140.25","1061","6553.5","81.7","0","0","0","0","27.0","81.7","31.1","30.0","1.43","-0.1","0.0","3.381","1.004","0.00","12.1","2.55","0"
"3.050","0.2047","13","0.0000","0.0000","23.4633","17.4887","0.0000","33.0490","14.2000","0.1716","10000.0000","45.39078873","-75.69572945","35.6","12.5","873.5","79","1","79","1","0","-0.05","0.02","-0.99","-0.3","0.1","-0.5","50.47","129.47","1052","6553.5","81.6","0","0","0","0","27.0","81.6","31.1","30.0","1.33","-0.1","0.0","3.390","1.006","0.00","12.1","2.55","0"
"3.100","0.1900","13","0.0000","0.0000","23.4070","101.1421","0.0000","33.0499","14.2000","0.1566","10000.0000","45.39078872","-75.69572939","35.6","12.5","873.5","79","1","79","1","0","-0.06","0.03","-1.00","-0.3","0.1","-0.5","50.49","128.57","1041","6553.5","81.8","0","0","0","0","27.0","81.8","31.2","30.0","1.27","-0.1","0.0","3.408","1.002","0.00","12.3","2.55","0"
"3.150","0.1685","13","0.0000","0.0000","25.1631","88.6145","0.0000","33.0483","14.2000","0.1556","10000.0000","45.39078870","-75.69572936","35.6","12.6","873.5","79","1","79","1","0","-0.05","0.04","-1.01","-0.3","0.0","-0.5","50.52","133.87","1038","6553.5","82.0","0","0","0","0","27.0","82.0","31.2","30.0","1.28","-0.1","0.0","3.411","0.996","0.00","12.5","2.55","0"
"3.200","0.1416","13","0.0000","0.0000","28.3432","0.5162","0.0000","33.0447","14.2000","0.1656","10000.0000","45.39078867","-75.69572936","35.6","12.6","873.5","79","1","79","1","0","-0.00","0.03","-1.00","-0.3","0.0","-0.5","50.54","139.63","1041","6553.5","82.0","0","0","0","0","27.0","82.0","31.1","30.0","1.59","-0.1","0.0","3.406","0.990","0.00","12.4","2.55","0"
